#sentence,gold score,actual score
thats my breezy breezy breezy thats my breezy thats my buzzinnnnnn,0.542,0.4105792
how did ryan murphy create both ahs and glee nso different,0.42,0.3962721
but the lady at the store said i had nice eyelashes so thats good right optimism verizon,0.312,0.4856968
i love looking at my old statuses on facebook the one i have from four years ago on this day was about glee i had so many opinions,0.469,0.42440027
hi luke hemmingsnnnnif i had a flower for every time you made me smile id have a garden please follow me nnni love you x16092,0.302,0.60016376
ellioteastwick just play rappers delight and have a 15 minute kip,0.385,0.4242624
occasionalgod isnt that the reason horror is popular the exhilaration that comes from discomfort is enjoyable watch the green room d,0.6,0.49002182
the true way to render ourselves happy is to love our work and find in it our pleasure francoise de motteville,0.8,0.76802486
ryuredwings2 and i have discovered you can now send animated gifs over the updated imessage,0.32,0.40013677
evening all dont forget its robinhoodhour tonight nnbizitalk bizhour southyorkshire mansfieldhour chirp sheffieldhour nottshour,0.458,0.59508127
when my friends send me ballons and fireworks through textamazing smiling,0.5,0.7230621
when my friends send me ballons and fireworks through text amazing,0.292,0.5859731
every wednesday i like to visit the inmates at arkham deliver a fruit basket and a cheery bouquet of enhanced interrogation,0.442,0.42453116
7we4k lordderply for it its like yugioh for animated shows,0.778,0.3711856
ok it seems there is still hope in bsnl nnow bb speed is ok nbut i wont thank and elate much lest it be gone again like before,0.771,0.0
and the weathers so breezy man why cant life always be this easy,0.458,0.63377506
after this news im supposed to be so damn happy and rejoicing but im here like,0.438,0.8193821
sophierblake skyspeedway kelvintatum chrislouisiwsc no wonder kelvin and chris are smiling,0.34,0.36455423
blood and mucus and he chokes and has to swallow mirth cut too short wrong answer it takes some awkward movements persuasivefuck,0.5,0.15170445
gifs on ios10 messaging app are hilarious,0.077,0.602401
do not educate your child to be rich educate them to be happy so when they grow up theyll know the value of things not the price,0.792,0.4231972
strictlysimilak something about english sparkling wine would be good or farmhouse cider or italian cocktails thanks,0.123,0.44662452
johngdryden gud morning sirkeep smiling,0.673,0.62470406
maureenkamash thats a good question i really dont know i am slowly losing my optimism,0.371,0.35946354
traditionalists say it should be bored by or bored with but not bored of a rule cheerfully ignored,0.36,0.38023365
lilymacintyre she was my favourite such a joyful soul,0.84,0.6319028
ff manihaaamir adrence keep on smiling …,0.058,0.6371862
i wan na get up and dance but everyone is in bed this sucks everyone wake up hyper happy letsdance dirtydancinginthemoonlight,0.3,0.28458813
i wan na get up and dance but everyone is in bed this sucks everyone wake up hyper letsdance dirtydancinginthemoonlight,0.528,0.00022284314
pm nawaz sharif adressed in uno produced mirth among kashmires well done pak wel done nawaz we want demilterization,0.479,0.47169045
but i got to see her last when she was lively and talkative and i was able to tell her i loved her so thats what matters,0.82,0.7486801
go one extra mile just see her smiling,0.708,0.47709095
nflonfox thedoctorcarson foxsports easy breezy beautiful,0.417,0.4592053
what does everyone have against sparkling water such a bomb drink when you mix it with stuff,0.28,0.31619534
nerdist how cool would it be if stephenbyrne86 animated the scene,0.64,0.36636457
nhlstorenyc cheering for teamnawch and hcmen,0.604,0.65114015
steenfox im feeling the exact same way also i read this in akons voice it provided me with a hearty chuckle,0.312,0.44888064
havent yet read why dutch drivers are so happy but heres my theory because they could quit driving and still have great transpo options,0.521,0.013835948
the chiropractor makes me so happy,0.66,0.7209786
the chiropractor makes me so,0.56,0.16339694
swear i got the most playful ass bf ever,0.474,0.42910388
why tf do broke boys keep tryna find gfs get ur fuckin right b4 i smack yo bitchass she deserves 2be happy amp u dont deserve that ass,0.685,0.0041278116
1xfly you sir are hilarious,0.271,0.5656214
otherkinok paradisoadam very nice show guys now i have supported you i expect you cheering at my dublinmarathon on oct 30th,0.729,0.42395282
to give cheerfully,0.058,0.40880197
i really hate mel and sue they think theyre hilarious and theyre just awful,0.602,0.067730054
just died from laughter after seeing that,0.708,0.6503877
stephaliciousd afternoon delight,0.442,0.47222012
and 910 the character is a woman because if a man is fat hes jovial if a woman is fat shes useless and maybe evil amirite,0.14,0.42346346
ive watched screamqueens 2nd seasons 1st episode twice already and here i am still joyful planning on watching it again,0.92,0.16296375
it is not joy that makes us grateful it is gratitude that makes us joyful n david rast,0.539,1.059839
obfuscated magazines in passage to unite with in order to thine mirth conjunction treat quotient sufficiently leaqiwy,0.146,0.39180863
coffeeking12 jsavite i was injecting a little levity the person who tweeted the cokerape tweet is obviously an idiot,0.76,0.42393452
idc predicts that by 2020 the term cloud will no longer be usednnit managers and administrators everywhere will rejoice,0.62,0.30321118
too fucking playful,0.28,0.44732884
lilpowwow jweiler0528 more fat more buoyant day 1 water stuff,0.096,0.49739334
pummeling cheerfully jauntily utterly onesidedly makes us harder better faster stronger,0.286,0.47496918
cheriefitz its being extremely playful,0.227,0.60410035
tweetermeyer the animated version was better,0.34,0.3829909
job interview tomorrow bright side,0.627,0.36143813
well stock finished amp listed living room moved around new editing done amp fitted in a visit to the inlaws productivityatitsfinest happy,0.52,0.35472208
well stock finished amp listed living room moved around new editing done amp fitted in a visit to the inlaws productivityatitsfinest,0.088,0.094846055
alooftroye so what you mean to tell me is that glee is getting less gleeful,0.64,0.5076365
davidplotz commentary she writes with sort of the same playful cynicism that you do,0.771,0.42447186
our branch will be closed this sunday 925 in honor of the ironman 703 happening in downtown come cheer on race participants,0.54,0.3757359
millieetylerx i thought everyday was a glee day,0.292,0.5547103
as i remember and reflect on reginald denny on a night much like this like charlotte i think to myself the gun lobby must be rejoicing,0.604,0.40692636
aiseelanhe will rejoice over you with gladness nhe will renew you with his love nhe will rejoice over you with singing,0.604,0.78212976
zeph 317 the lordis in your midst a mighty one who will save he will rejoice over you with gladness he will quiet you by his love,0.264,0.42744502
yesterday is history tomorrow is amystery and today is a gift thats why they call it the present livelife humbleness live,0.422,0.46865138
yesterday is history tomorrow is amystery and today is a gift thats why they call it the present livelife humbleness smile live,0.583,0.8141461
itriborg — make him feel vigorous fine you can kill me now said hestia with a display of only despair rather than her joyful —,0.66,0.0751546
these girls who are playful and childlike seem to have such lovely relationships cant imagine them having serious convos but its cute,0.5,0.42332512
keep smiling because life is a beautiful thing and theres so much to smile about marilynmonroe keepsmiling,0.434,0.88922334
as the birds chirp and the cows moo we need to listen to the sound of nature to ensure that all is well,0.212,0.42389527
pain in both your hips during squats is a sign of youthfulness and being spry right,0.688,0.4023814
leons cheerfulness is always a big help,0.583,0.41449517
did you know that the sparkling letters in super mario galaxy spell out u r mr gay,0.48,0.27394003
headed to montalvo wjaxster3—bring on the mirth bitchesndbnnickoffermannmeganomullallynsummerof69tour2016,0.167,0.5753453
mcharlesworth7 forget the hair that salon looks so light amp cheery would go there for a coffee amp read a book,0.625,0.42277825
its been ages since ive had shawarma my stomach is rejoicing,0.312,0.5510823
its been ages since ive had shawarma my stomach is,0.44,0.00077068433
its so breezy i love it,0.7,0.49392334
lord jesus i don ’ t want to be in prison i want to be free entice my heart with the beauty of your truth amp allow me to rejoice in it amen,0.606,0.42512316
viquintis oh yeah i never showed you that part of the session did i ill plop them into discord pure hilarity,0.4,0.42479545
lizbon anomalily gerikkransky sorry for the levity if at all inappropriate but this combined with my love of charlotte reminds me rn,0.646,0.0
a hearty thank you to you all for joining in tonight some delicious british dishes on your menus beerclub,0.288,0.3227591
y2jake85 yessir also cheering for sweden bc of lundqvist,0.646,0.42241323
tiller and breezy should do a collab album rapping and singing prolly be fire,0.28,0.42413446
